ID,Year,Date,Season,River,Creek,Bout,Distance,DOMGL,Salinity,TempC,Catch,CPUE,test.total
7TRANSRB132,7,2011-06-06,TRANS,RB,13,2,69,4.4,7.8,28.7,115,167,18
7TRANSRB133,7,2011-01-23,TRANS,RB,13,3,85,5.37,0.3,16.9,99,116,86
7TRANSRB133,7,2011-02-11,TRANS,RB,13,3,115,3.35,0.4,22.3,99,86,55
7TRANSRB133,7,2011-03-25,TRANS,RB,13,3,101,4.8,4.6,24.8,99,98,133
7TRANSRB133,7,2011-04-16,TRANS,RB,13,3,150,5.2,10.3,28.1,99,66,101
7TRANSRB133,7,2011-06-06,TRANS,RB,13,3,81,4.9,7.5,28.9,99,122,24
7TRANSRB81,7,2011-01-22,TRANS,RB,8,1,96,3.69,0.3,21.9,89,93,62
7TRANSRB81,7,2011-02-10,TRANS,RB,8,1,115,4.01,0.4,21.6,89,77,29
7TRANSRB81,7,2011-03-25,TRANS,RB,8,1,96,4.9,2.4,24.6,89,93,80
7TRANSRB81,7,2011-04-21,TRANS,RB,8,1,95,4.6,7.4,26.7,89,94,71
7TRANSRB81,7,2011-06-06,TRANS,RB,8,1,85,4.5,6.4,28.2,89,105,105
7TRANSRB82,7,2011-01-22,TRANS,RB,8,2,126,4.27,0.3,21.9,137,109,14
7TRANSRB82,7,2011-02-10,TRANS,RB,8,2,129,4.6,0.4,21.8,137,106,97
7TRANSRB82,7,2011-03-25,TRANS,RB,8,2,100,5.2,1.9,25,137,137,158
7TRANSRB82,7,2011-04-21,TRANS,RB,8,2,134,2.9,6.7,26.7,137,102,171
7TRANSRB82,7,2011-06-06,TRANS,RB,8,2,100,5,6.1,28.5,137,137,130
7TRANSRB83,7,2011-01-22,TRANS,RB,8,3,108,3.83,0.3,21.8,139,129,36
7TRANSRB83,7,2011-02-10,TRANS,RB,8,3,122,4.15,0.4,22.3,139,114,122
7TRANSRB83,7,2011-03-25,TRANS,RB,8,3,98,6,1.4,25.4,139,142,179
7TRANSRB83,7,2011-04-21,TRANS,RB,8,3,166,4,6,27.2,139,84,173
7TRANSRB83,7,2011-06-06,TRANS,RB,8,3,108,4.8,5.9,29.1,139,129,117
7TRANSRB91,7,2011-01-23,TRANS,RB,9,1,180,5.63,0.3,14.8,167,93,87
7TRANSRB91,7,2011-02-11,TRANS,RB,9,1,123,2.96,0.4,22.1,167,136,122
7TRANSRB91,7,2011-03-24,TRANS,RB,9,1,94,5.7,0.9,23,167,178,202
7TRANSRB91,7,2011-04-15,TRANS,RB,9,1,112,2.8,4.7,24.1,167,149,174
7TRANSRB91,7,2011-06-05,TRANS,RB,9,1,107,3.5,5.1,26.5,167,156,194
7TRANSRB92,7,2011-01-23,TRANS,RB,9,2,145,5.96,0.3,14.9,143,99,98
7TRANSRB92,7,2011-02-11,TRANS,RB,9,2,102,2.89,0.3,21.9,143,140,77
7TRANSRB92,7,2011-03-24,TRANS,RB,9,2,106,5.8,0.8,23.1,143,135,145
7TRANSRB92,7,2011-04-15,TRANS,RB,9,2,117,3.6,4.6,25,143,122,173
7TRANSRB92,7,2011-06-05,TRANS,RB,9,2,104,3.4,5,26.8,143,138,78
7TRANSRB93,7,2011-01-23,TRANS,RB,9,3,92,6.64,0.3,15.5,236,257,186
7TRANSRB93,7,2011-02-11,TRANS,RB,9,3,97,2.97,0.3,22.1,236,243,175
7TRANSRB93,7,2011-03-24,TRANS,RB,9,3,112,4.9,0.7,23.5,236,211,300
7TRANSRB93,7,2011-04-15,TRANS,RB,9,3,148,4,4.8,25.3,236,159,279
7TRANSRB93,7,2011-06-05,TRANS,RB,9,3,85,4,5,27,236,278,186
7WETRB131,7,2010-12-18,WET,RB,13,1,82,7.23,0.3,15.6,21,26,20
7WETRB132,7,2010-12-18,WET,RB,13,2,88,7.32,0.3,15.8,20,23,19
7WETRB161,7,2010-12-16,WET,RB,16,1,77,4.62,1.2,12,15,19,13
7WETRB162,7,2010-12-16,WET,RB,16,2,135,5.3,0.9,11.4,7,5,4
7WETRB163,7,2010-12-16,WET,RB,16,3,130,6.43,0.8,11.7,2,2,1
7WETRB83,7,2010-12-17,WET,RB,8,3,52,7.9,0.3,12.7,11,21,9
7WETRB91,7,2010-12-17,WET,RB,9,1,181,6.83,0.3,14,5,3,4
7WETRB93,7,2010-12-17,WET,RB,9,3,114,7.43,0.3,14.7,14,12,12
7WETTB11,7,2010-12-18,WET,TB,1,1,89,4.8,2.9,18.2,39,44,18
7WETTB21,7,2010-12-15,WET,TB,2,1,91,6.24,2.2,13.7,24,26,18
7WETTB22,7,2010-12-15,WET,TB,2,2,62,6.68,2.5,15.5,59,95,28
7WETTB23,7,2010-12-15,WET,TB,2,3,28,6.52,2.5,15.6,61,218,47
8EARLYDRYRB102,8,2012-02-19,EARLYDRY,RB,10,2,106,5.5,0.3,23,16,15,12
8EARLYDRYRB111,8,2012-02-19,EARLYDRY,RB,11,1,81,4.2,0.3,21.9,14,17,10
8EARLYDRYRB112,8,2012-02-19,EARLYDRY,RB,11,2,97,4.3,0.3,22.2,16,16,12
8EARLYDRYRB121,8,2012-02-25,EARLYDRY,RB,12,1,131,3.2,0.7,22.9,17,13,11
8EARLYDRYRB122,8,2012-02-25,EARLYDRY,RB,12,2,102,3.3,0.6,23.2,15,15,12
8EARLYDRYRB123,8,2012-02-25,EARLYDRY,RB,12,3,93,3.5,0.6,23.7,24,26,19
8EARLYDRYRB131,8,2012-02-20,EARLYDRY,RB,13,1,83,5.2,0.4,22.9,17,20,15
8EARLYDRYRB132,8,2012-02-20,EARLYDRY,RB,13,2,108,5.1,0.4,22.9,27,25,24
8EARLYDRYRB142,8,2012-02-19,EARLYDRY,RB,14,2,77,4.3,0.6,22.4,12,16,11
8EARLYDRYRB142,8,2012-02-19,EARLYDRY,RB,14,2,77,4.6,0.5,22.5,12,16,1
8EARLYDRYRB143,8,2012-02-19,EARLYDRY,RB,14,3,90,4.4,0.5,22.6,14,16,12
8EARLYDRYRB151,8,2012-02-26,EARLYDRY,RB,15,1,134,2.3,1.4,24,20,15,19
8EARLYDRYRB162,8,2012-02-26,EARLYDRY,RB,16,2,127,2.8,1.3,22.7,10,8,6
8EARLYDRYRB163,8,2012-02-25,EARLYDRY,RB,16,3,150,4.2,2.3,23.9,10,7,8
8EARLYDRYRB73,8,2012-02-19,EARLYDRY,RB,7,3,153,2.2,1,23.1,7,5,6
8EARLYDRYRB81,8,2012-02-20,EARLYDRY,RB,8,1,56,4.2,0.3,23.1,35,62,34
8EARLYDRYRB82,8,2012-02-20,EARLYDRY,RB,8,2,86,4.2,0.3,22.9,14,16,13
8EARLYDRYRB83,8,2012-02-20,EARLYDRY,RB,8,3,133,4.5,0.3,22.6,22,17,20
8EARLYDRYRB92,8,2012-02-25,EARLYDRY,RB,9,2,91,3.9,0.4,23.6,19,21,17
8EARLYDRYRB93,8,2012-02-25,EARLYDRY,RB,9,3,118,4,0.4,23.8,25,21,21
8EARLYDRYTB11,8,2012-02-26,EARLYDRY,TB,1,1,120,3.4,6.2,25.4,20,17,18
8EARLYDRYTB12,8,2012-02-26,EARLYDRY,TB,1,2,140,3.5,6.8,26.2,5,4,2
8EARLYDRYTB13,8,2012-02-26,EARLYDRY,TB,1,3,150,3.2,6.6,25.8,14,9,13
8EARLYDRYTB21,8,2012-02-18,EARLYDRY,TB,2,1,97,4.3,2.9,25,11,11,6
8EARLYDRYTB22,8,2012-02-18,EARLYDRY,TB,2,2,74,5.1,3.7,25.2,7,9,6
8EARLYDRYTB23,8,2012-02-18,EARLYDRY,TB,2,3,97,5.6,4.4,24.6,23,24,21
8EARLYDRYTB31,8,2012-02-26,EARLYDRY,TB,3,1,93,4.1,4.1,24.9,17,18,11
8EARLYDRYTB32,8,2012-02-26,EARLYDRY,TB,3,2,156,4.1,2.3,24.7,16,10,6
8EARLYDRYTB33,8,2012-02-26,EARLYDRY,TB,3,3,112,3.7,1.8,24.9,17,15,11
8EARLYDRYTB41,8,2012-02-26,EARLYDRY,TB,4,1,128,2.9,2,24,10,8,8
8EARLYDRYTB42,8,2012-02-26,EARLYDRY,TB,4,2,126,3.2,2,24.1,12,10,2
8EARLYDRYTB43,8,2012-02-26,EARLYDRY,TB,4,3,116,3.1,2.2,24.4,23,20,16
8LATEDRYRB103,8,2012-04-13,LATEDRY,RB,10,3,88,3.3,4.1,25.2,17,19,13
8LATEDRYRB111,8,2012-04-13,LATEDRY,RB,11,1,87,5.1,5.1,26.1,17,20,16
8LATEDRYRB112,8,2012-04-13,LATEDRY,RB,11,2,71,4.4,4.5,26,17,24,16
8LATEDRYRB113,8,2012-04-13,LATEDRY,RB,11,3,71,3.7,3.9,25.2,26,37,25
8LATEDRYRB121,8,2012-05-05,LATEDRY,RB,12,1,93,2.6,0.7,24.9,8,9,5
8LATEDRYRB141,8,2012-04-15,LATEDRY,RB,14,1,66,3,9.8,23.8,10,15,4
8LATEDRYRB142,8,2012-04-15,LATEDRY,RB,14,2,98,2.7,9.7,23.8,10,10,7
8LATEDRYRB143,8,2012-04-15,LATEDRY,RB,14,3,98,2.6,9.6,24,7,7,2
8LATEDRYRB162,8,2012-04-27,LATEDRY,RB,16,2,94,2.1,7,22.4,6,6,0
8LATEDRYRB93,8,2012-04-14,LATEDRY,RB,9,3,88,3.4,2.5,23.1,42,48,40
8LATEDRYTB12,8,2012-04-27,LATEDRY,TB,1,2,92,4.4,16.9,25,8,9,6
8LATEDRYTB13,8,2012-04-27,LATEDRY,TB,1,3,100,4.2,17.6,25.1,8,8,7
8LATEDRYTB23,8,2012-04-27,LATEDRY,TB,2,3,111,5.6,14.9,25.8,15,14,12
8LATEDRYTB31,8,2012-04-26,LATEDRY,TB,3,1,91,5.2,11,24.8,9,10,5
8LATEDRYTB32,8,2012-04-26,LATEDRY,TB,3,2,89,5.5,11.2,25.6,11,12,6
8LATEDRYTB41,8,2012-04-26,LATEDRY,TB,4,1,63,5.1,11.9,25.5,1,2,0
8LATEDRYTB42,8,2012-04-26,LATEDRY,TB,4,2,114,4.8,7.6,25.4,10,9,1
8TRANSRB101,8,2012-03-18,TRANS,RB,10,1,115,5.3,0.6,24.5,55,48,51
8TRANSRB101,8,2012-06-26,TRANS,RB,10,1,97,3.1,0.2,28.1,55,57,37
8TRANSRB101,8,2012-07-26,TRANS,RB,10,1,111,2.4,0.2,31.4,55,50,29
8TRANSRB101,8,2012-08-23,TRANS,RB,10,1,110,2.92,0.4,30.2,55,50,18
8TRANSRB101,8,2012-09-29,TRANS,RB,10,1,121,2.3,0.2,28.8,55,45,24
8TRANSRB102,8,2012-03-18,TRANS,RB,10,2,101,4.7,0.6,24.4,50,50,42
8TRANSRB102,8,2012-06-26,TRANS,RB,10,2,120,3.1,0.2,28.2,50,42,17
8TRANSRB102,8,2012-07-26,TRANS,RB,10,2,99,3.2,0.2,32,50,51,22
8TRANSRB102,8,2012-08-23,TRANS,RB,10,2,87,2.97,0.2,30.6,50,57,31
8TRANSRB102,8,2012-09-29,TRANS,RB,10,2,89,2.5,0.2,29.9,50,56,38
8TRANSRB103,8,2012-03-18,TRANS,RB,10,3,127,4.7,0.6,24.6,42,33,29
8TRANSRB103,8,2012-06-26,TRANS,RB,10,3,126,3.5,0.2,28.5,42,33,0
8TRANSRB103,8,2012-07-26,TRANS,RB,10,3,120,2.8,0.2,32.3,42,35,1
8TRANSRB103,8,2012-08-23,TRANS,RB,10,3,101,3.65,0.2,31.2,42,42,21
8TRANSRB103,8,2012-09-29,TRANS,RB,10,3,106,2.5,0.2,29.2,42,40,20
8TRANSRB111,8,2012-03-18,TRANS,RB,11,1,100,4.2,0.5,23,55,55,29
8TRANSRB111,8,2012-06-26,TRANS,RB,11,1,136,2.5,0.2,27.5,55,40,28
8TRANSRB111,8,2012-07-26,TRANS,RB,11,1,110,2.5,0.2,31.6,55,50,7
8TRANSRB111,8,2012-08-23,TRANS,RB,11,1,111,1.84,0.2,29.3,55,50,30
8TRANSRB111,8,2012-09-29,TRANS,RB,11,1,100,2.2,0.2,29,55,55,8
8TRANSRB112,8,2012-03-18,TRANS,RB,11,2,70,3.6,0.5,23,89,127,78
8TRANSRB112,8,2012-06-26,TRANS,RB,11,2,97,3.3,0.2,27.9,89,92,31
8TRANSRB112,8,2012-07-26,TRANS,RB,11,2,123,3.4,0.2,31.5,89,72,17
8TRANSRB112,8,2012-08-23,TRANS,RB,11,2,97,1.99,0.2,29.5,89,92,51
8TRANSRB112,8,2012-09-29,TRANS,RB,11,2,105,2.5,0.2,29.2,89,85,71
8TRANSRB113,8,2012-03-18,TRANS,RB,11,3,114,4.2,0.5,24.1,31,27,15
8TRANSRB113,8,2012-06-26,TRANS,RB,11,3,100,3,0.2,27.9,31,31,0
8TRANSRB113,8,2012-07-26,TRANS,RB,11,3,95,4.9,0.2,31.8,31,33,9
8TRANSRB113,8,2012-08-23,TRANS,RB,11,3,114,2.57,0.2,29.6,31,27,24
8TRANSRB113,8,2012-09-29,TRANS,RB,11,3,110,3.4,0.2,29.6,31,28,9
8TRANSRB131,8,2012-03-19,TRANS,RB,13,1,96,4.7,0.7,23.4,67,70,48
8TRANSRB131,8,2012-06-26,TRANS,RB,13,1,92,4.4,0.2,28.6,67,73,39
8TRANSRB131,8,2012-07-27,TRANS,RB,13,1,103,3,0.2,31.3,67,65,33
8TRANSRB131,8,2012-08-23,TRANS,RB,13,1,93,2.71,0.2,36.7,67,72,19
8TRANSRB131,8,2012-09-26,TRANS,RB,13,1,132,3.2,0.2,29.7,67,51,24
8TRANSRB132,8,2012-03-19,TRANS,RB,13,2,129,4.7,0.7,23.6,90,70,73
8TRANSRB132,8,2012-06-26,TRANS,RB,13,2,132,4.1,0.2,28.5,90,68,48
8TRANSRB132,8,2012-07-27,TRANS,RB,13,2,130,3.5,0.2,31.3,90,69,24
8TRANSRB132,8,2012-08-23,TRANS,RB,13,2,83,2.81,0.2,30.4,90,108,54
8TRANSRB132,8,2012-09-26,TRANS,RB,13,2,94,3.6,0.2,29.7,90,95,42
8TRANSRB133,8,2012-03-19,TRANS,RB,13,3,76,4.4,0.7,24,71,93,39
8TRANSRB133,8,2012-06-26,TRANS,RB,13,3,130,3.3,0.2,28.4,71,55,34
8TRANSRB133,8,2012-07-27,TRANS,RB,13,3,140,3.1,0.2,31.2,71,51,29
8TRANSRB133,8,2012-08-23,TRANS,RB,13,3,101,2.73,0.2,30.8,71,70,15
8TRANSRB133,8,2012-09-26,TRANS,RB,13,3,100,2.4,0.2,29.7,71,71,16
8TRANSRB161,8,2012-03-24,TRANS,RB,16,1,116,3.4,5.4,25.8,42,36,5
8TRANSRB161,8,2012-05-31,TRANS,RB,16,1,118,4,1,29.6,42,36,19
8TRANSRB161,8,2012-06-28,TRANS,RB,16,1,107,1.2,3.3,28.4,42,39,1
8TRANSRB161,8,2012-07-31,TRANS,RB,16,1,105,2.5,0.4,27,42,40,18
8TRANSRB161,8,2012-08-22,TRANS,RB,16,1,109,2.4,0.4,29.2,42,39,0
8TRANSRB161,8,2012-09-25,TRANS,RB,16,1,108,3.4,0.4,26.5,42,39,21
8TRANSRB162,8,2012-03-24,TRANS,RB,16,2,96,3.3,4.8,24.9,28,29,11
8TRANSRB162,8,2012-05-31,TRANS,RB,16,2,129,2.8,1.4,29.2,28,22,0
8TRANSRB162,8,2012-06-28,TRANS,RB,16,2,100,1.1,3.3,28.3,28,28,8
8TRANSRB162,8,2012-07-31,TRANS,RB,16,2,96,2.8,0.4,27.1,28,29,6
8TRANSRB162,8,2012-08-22,TRANS,RB,16,2,102,2.3,0.4,28.9,28,27,8
8TRANSRB162,8,2012-09-25,TRANS,RB,16,2,100,3.2,0.4,26.6,28,28,8
8TRANSRB163,8,2012-03-24,TRANS,RB,16,3,95,3.5,4.3,24,15,16,2
8TRANSRB163,8,2012-05-31,TRANS,RB,16,3,102,3.6,1.3,29.4,15,15,5
8TRANSRB163,8,2012-06-28,TRANS,RB,16,3,98,1.7,3.6,28.6,15,15,0
8TRANSRB163,8,2012-07-31,TRANS,RB,16,3,121,2.7,0.4,27.2,15,12,4
8TRANSRB163,8,2012-08-22,TRANS,RB,16,3,98,2.1,0.4,29,15,15,1
8TRANSRB163,8,2012-09-25,TRANS,RB,16,3,NA,3.4,0.3,26.3,15,NA,3
8TRANSRB81,8,2012-03-18,TRANS,RB,8,1,103,4.1,0.6,23,44,43,20
8TRANSRB81,8,2012-06-26,TRANS,RB,8,1,99,3.4,0.2,28.5,44,44,13
8TRANSRB81,8,2012-07-27,TRANS,RB,8,1,100,3.8,0.2,31.6,44,44,27
8TRANSRB81,8,2012-08-23,TRANS,RB,8,1,84,2.87,0.2,30.8,44,52,31
8TRANSRB81,8,2012-09-29,TRANS,RB,8,1,138,2.3,0.2,29.3,44,32,17
8TRANSRB82,8,2012-03-19,TRANS,RB,8,2,122,3.6,0.6,23.5,50,41,29
8TRANSRB82,8,2012-06-26,TRANS,RB,8,2,114,3.2,0.2,28.7,50,44,10
8TRANSRB82,8,2012-07-27,TRANS,RB,8,2,134,2.3,0.2,31.3,50,37,9
8TRANSRB82,8,2012-08-23,TRANS,RB,8,2,90,2.66,0.2,30.7,50,55,21
8TRANSRB82,8,2012-09-29,TRANS,RB,8,2,125,2.6,0.2,29.5,50,40,27
8TRANSRB83,8,2012-03-19,TRANS,RB,8,3,112,3.6,0.7,24.5,63,56,47
8TRANSRB83,8,2012-06-26,TRANS,RB,8,3,97,3.2,0.2,28.6,63,65,31
8TRANSRB83,8,2012-07-27,TRANS,RB,8,3,126,3.7,0.2,30.9,63,50,22
8TRANSRB83,8,2012-08-23,TRANS,RB,8,3,121,2.86,0.2,31,63,52,38
8TRANSRB83,8,2012-09-29,TRANS,RB,8,3,131,2.5,0.2,29.6,63,48,30
8TRANSRB91,8,2012-03-19,TRANS,RB,9,1,112,3.7,0.6,24.1,38,34,21
8TRANSRB91,8,2012-06-26,TRANS,RB,9,1,127,2.1,0.2,28.1,38,30,8
8TRANSRB91,8,2012-07-26,TRANS,RB,9,1,100,1.5,0.2,31,38,38,11
8TRANSRB91,8,2012-08-23,TRANS,RB,9,1,107,2.52,0.2,30.5,38,36,17
8TRANSRB91,8,2012-09-29,TRANS,RB,9,1,118,1.7,0.2,28.9,38,32,11
8TRANSRB92,8,2012-03-19,TRANS,RB,9,2,116,3.7,0.6,23.9,57,49,41
8TRANSRB92,8,2012-06-26,TRANS,RB,9,2,110,2.2,0.2,28.2,57,52,20
8TRANSRB92,8,2012-07-26,TRANS,RB,9,2,85,1.6,0.2,31,57,67,9
8TRANSRB92,8,2012-08-23,TRANS,RB,9,2,105,2.65,0.2,30.9,57,54,19
8TRANSRB92,8,2012-09-29,TRANS,RB,9,2,85,1.9,0.2,28.9,57,67,9
8TRANSRB93,8,2012-03-19,TRANS,RB,9,3,129,4,0.6,24,29,22,21
8TRANSTB11,8,2012-03-25,TRANS,TB,1,1,107,3.4,11.8,25.6,61,57,47
8TRANSTB11,8,2012-05-31,TRANS,TB,1,1,137,3.7,1.2,29.3,61,45,28
8TRANSTB11,8,2012-06-28,TRANS,TB,1,1,83,2.4,8.9,31,61,73,0
8TRANSTB11,8,2012-08-22,TRANS,TB,1,1,100,2.8,0.3,31.5,61,61,39
8TRANSTB11,8,2012-09-25,TRANS,TB,1,1,82,2.5,0.4,26.7,61,74,40
8TRANSTB12,8,2012-03-25,TRANS,TB,1,2,109,4.8,11.5,25.5,71,65,25
8TRANSTB12,8,2012-05-31,TRANS,TB,1,2,125,5.2,2.8,31,71,57,20
8TRANSTB12,8,2012-06-28,TRANS,TB,1,2,98,2.9,9.3,32.2,71,72,39
8TRANSTB12,8,2012-07-31,TRANS,TB,1,2,88,3.2,0.5,32.4,71,81,31
8TRANSTB12,8,2012-08-22,TRANS,TB,1,2,114,3.4,0.8,31.4,71,62,29
8TRANSTB12,8,2012-09-25,TRANS,TB,1,2,108,2.4,0.5,26.7,71,66,47
8TRANSTB13,8,2012-03-25,TRANS,TB,1,3,92,4.7,11.4,25.8,31,34,7
8TRANSTB13,8,2012-05-31,TRANS,TB,1,3,85,4.9,2.8,30.6,31,36,11
8TRANSTB13,8,2012-06-28,TRANS,TB,1,3,78,2,7.3,30.7,31,40,0
8TRANSTB13,8,2012-08-22,TRANS,TB,1,3,104,3.2,0.7,29.9,31,30,7
8TRANSTB13,8,2012-09-25,TRANS,TB,1,3,94,2.8,0.5,26.7,31,33,5
8TRANSTB21,8,2012-03-24,TRANS,TB,2,1,101,4.7,11.3,25.3,32,32,10
8TRANSTB21,8,2012-05-31,TRANS,TB,2,1,130,5.1,1.7,30.7,32,25,0
8TRANSTB21,8,2012-06-28,TRANS,TB,2,1,87,3.9,10.6,30.9,32,37,0
8TRANSTB21,8,2012-07-31,TRANS,TB,2,1,79,1.5,0.5,33.7,32,41,8
8TRANSTB21,8,2012-08-22,TRANS,TB,2,1,100,3.9,0.6,31.9,32,32,7
8TRANSTB21,8,2012-09-25,TRANS,TB,2,1,83,4.6,0.4,27.6,32,39,2
8TRANSTB22,8,2012-03-24,TRANS,TB,2,2,118,6.1,11.2,25.2,45,38,15
8TRANSTB22,8,2012-05-31,TRANS,TB,2,2,139,5.3,2.2,30.3,45,32,7
8TRANSTB22,8,2012-06-28,TRANS,TB,2,2,92,3.6,10.1,31.4,45,49,0
8TRANSTB22,8,2012-07-31,TRANS,TB,2,2,79,1.5,0.6,32.8,45,57,10
8TRANSTB22,8,2012-08-22,TRANS,TB,2,2,106,4.5,0.8,32.5,45,42,15
8TRANSTB22,8,2012-09-25,TRANS,TB,2,2,74,4.9,0.4,27.8,45,61,12
8TRANSTB23,8,2012-03-24,TRANS,TB,2,3,76,5.5,11.5,25.3,62,82,33
8TRANSTB23,8,2012-05-31,TRANS,TB,2,3,127,5.4,2.3,30.3,62,49,19
8TRANSTB23,8,2012-06-28,TRANS,TB,2,3,89,3.3,8.6,31.5,62,70,19
8TRANSTB23,8,2012-07-31,TRANS,TB,2,3,85,1.4,0.6,33.1,62,73,37
8TRANSTB23,8,2012-08-22,TRANS,TB,2,3,115,4.8,1.1,32.9,62,54,26
8TRANSTB23,8,2012-09-25,TRANS,TB,2,3,92,4.9,0.4,28,62,67,33
8TRANSTB31,8,2012-03-24,TRANS,TB,3,1,115,5.3,9.4,26.2,64,56,29
8TRANSTB31,8,2012-05-31,TRANS,TB,3,1,98,5,1.9,29.5,64,65,22
8TRANSTB31,8,2012-06-28,TRANS,TB,3,1,72,3.8,8.6,28.8,64,89,41
8TRANSTB31,8,2012-07-31,TRANS,TB,3,1,70,2.3,0.5,30,64,91,46
8TRANSTB31,8,2012-08-22,TRANS,TB,3,1,78,4.1,0.5,30.9,64,82,41
8TRANSTB31,8,2012-09-25,TRANS,TB,3,1,97,4,0.4,27.5,64,66,36
8TRANSTB32,8,2012-03-24,TRANS,TB,3,2,112,5.4,8.8,26,48,43,30
8TRANSTB32,8,2012-05-31,TRANS,TB,3,2,100,5,1.8,29.6,48,48,4
8TRANSTB32,8,2012-06-28,TRANS,TB,3,2,107,3.7,11.3,29.3,48,45,11
8TRANSTB32,8,2012-07-31,TRANS,TB,3,2,60,2.1,0.4,31.3,48,80,20
8TRANSTB32,8,2012-08-22,TRANS,TB,3,2,122,3.9,0.4,31.1,48,39,10
8TRANSTB32,8,2012-09-25,TRANS,TB,3,2,100,3.8,0.4,27.6,48,48,22
8TRANSTB33,8,2012-03-24,TRANS,TB,3,3,121,6,8.1,27.1,55,45,19
8TRANSTB33,8,2012-05-31,TRANS,TB,3,3,102,4.2,1.2,29.4,55,54,13
8TRANSTB33,8,2012-06-28,TRANS,TB,3,3,100,3.7,8.5,28.7,55,55,11
8TRANSTB33,8,2012-07-31,TRANS,TB,3,3,70,1.7,0.4,30.1,55,79,18
8TRANSTB33,8,2012-08-22,TRANS,TB,3,3,78,3.6,0.3,31.1,55,71,13
8TRANSTB33,8,2012-09-25,TRANS,TB,3,3,83,4,0.4,27.9,55,66,7
8TRANSTB41,8,2012-03-24,TRANS,TB,4,1,115,5.6,9.6,26.5,46,40,13
8TRANSTB41,8,2012-05-31,TRANS,TB,4,1,110,2.1,1.3,29.1,46,42,2
8TRANSTB41,8,2012-06-28,TRANS,TB,4,1,98,3.3,7.2,28.7,46,47,13
8TRANSTB41,8,2012-07-31,TRANS,TB,4,1,87,2.4,0.3,29.6,46,53,22
8TRANSTB41,8,2012-08-22,TRANS,TB,4,1,104,3.2,0.3,36.6,46,44,10
8TRANSTB41,8,2012-09-25,TRANS,TB,4,1,110,3.4,0.3,27.7,46,42,17
8TRANSTB42,8,2012-03-24,TRANS,TB,4,2,120,5.5,8.3,26.7,66,55,7
8TRANSTB42,8,2012-05-31,TRANS,TB,4,2,117,3.3,1,29.2,66,56,4
8TRANSTB42,8,2012-06-28,TRANS,TB,4,2,92,3.1,5.6,29,66,71,6
8TRANSTB42,8,2012-07-31,TRANS,TB,4,2,101,2.3,0.3,24.4,66,65,29
8TRANSTB42,8,2012-08-22,TRANS,TB,4,2,89,3.5,0.3,36.4,66,74,20
8TRANSTB42,8,2012-09-25,TRANS,TB,4,2,87,3.6,0.3,27.6,66,76,27
8TRANSTB43,8,2012-03-24,TRANS,TB,4,3,119,5.5,7.7,26.9,42,35,20
8TRANSTB43,8,2012-05-31,TRANS,TB,4,3,91,3.6,0.9,29.2,42,46,0
8TRANSTB43,8,2012-06-28,TRANS,TB,4,3,110,3.2,5.8,29.2,42,38,20
8TRANSTB43,8,2012-07-31,TRANS,TB,4,3,78,2.4,0.3,29.7,42,54,25
8TRANSTB43,8,2012-08-22,TRANS,TB,4,3,104,3.5,0.3,NA,42,40,22
8TRANSTB43,8,2012-09-25,TRANS,TB,4,3,89,3.4,0.3,27.5,42,47,24
8WETRB102,8,2011-12-06,WET,RB,10,2,122,5.6,0.2,23,6,5,5
8WETRB103,8,2011-12-06,WET,RB,10,3,174,5.6,0.2,23.1,2,1,1
8WETRB112,8,2011-12-06,WET,RB,11,2,100,4.1,0.2,21.7,18,18,15
8WETRB122,8,2011-12-05,WET,RB,12,2,118,5,0.4,22,8,7,7
8WETRB131,8,2011-12-06,WET,RB,13,1,80,4.3,0.2,21.7,22,28,20
8WETRB143,8,2011-12-07,WET,RB,14,3,81,4.3,0.3,21.9,19,23,13
8WETRB161,8,2011-12-05,WET,RB,16,1,151,3.3,1.3,22.4,17,11,12
8WETRB162,8,2011-12-05,WET,RB,16,2,127,3.8,0.9,22,15,12,10
8WETRB81,8,2011-12-06,WET,RB,8,1,78,4.7,0.2,22.5,6,8,5
8WETRB83,8,2011-12-07,WET,RB,8,3,93,4.5,0.2,21.6,12,13,10
8WETRB91,8,2011-12-07,WET,RB,9,1,139,3.9,0.2,21.4,3,2,1
8WETRB93,8,2011-12-07,WET,RB,9,3,139,4.1,0.2,22.2,5,4,3
8WETTB11,8,2011-12-08,WET,TB,1,1,86,5,2.1,21.8,18,21,14
8WETTB12,8,2011-12-08,WET,TB,1,2,111,6.1,1.5,22,23,21,17
8WETTB13,8,2011-12-08,WET,TB,1,3,68,6,1.7,22.3,26,38,24
8WETTB21,8,2011-12-07,WET,TB,2,1,68,5.6,1.5,23,21,31,19
8WETTB22,8,2011-12-07,WET,TB,2,2,82,6.6,1.4,24.1,28,34,25
8WETTB23,8,2011-12-07,WET,TB,2,3,71,6.4,1.3,NA,26,37,21
8WETTB31,8,2011-12-08,WET,TB,3,1,111,4.7,0.9,21.2,14,13,12
8WETTB32,8,2011-12-08,WET,TB,3,2,113,4.8,0.7,21.4,9,8,7
8WETTB33,8,2011-12-08,WET,TB,3,3,111,4.5,0.7,21.5,16,14,5
8WETTB42,8,2011-12-08,WET,TB,4,2,109,4.2,0.7,21.7,26,24,24
8WETTB43,8,2011-12-08,WET,TB,4,3,110,4.2,0.7,21.6,14,13,8
